smiles,IC50_nM
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)C(=O)c2cc(Cl)cc(Cl)c2)cc1F,346.0
Fc1cc(OCC2(CCCCC2)C(F)(F)F)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,350.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)C(=O)c2cccc(Cl)c2)cc1F,350.0
COCC1(CCN(Cc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1ccc(F)cc1,384.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@@H](c2ccccc2)c2cccnc2)cc1F,408.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CCC(F)(F)F)CC2)cc1F,411.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@@H](c2ccccc2)c2ccccn2)cc1F,417.0
"FC1CN(C1)S(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F |TLB:29:20:27:23.24.25,THB:19:20:27:23.24.25,29:24:27:20.28.21,28:20:23:27.26.25,28:26:23:20.29.21|",422.0
"Fc1cc(OCC23CC4CC(CC(C4)C2)C3)c(Cl)cc1C(=O)NS(=O)(=O)C1CC1 |TLB:15:6:13:9.10.11,THB:5:6:13:9.10.11,15:10:13:6.14.7,14:6:9:13.12.11,14:12:9:6.15.7|",427.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@H](c2ccccc2)c2ccc(cc2)S(C)(=O)=O)cc1F,429.0
"Fc1cc(OCC23CC4(F)CC(F)(CC(F)(C4)C2)C3)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1 |TLB:5:6:10:13.14.16,THB:17:6:10:13.14.16,17:14:10:6.7.18,7:6:13:10.8.16,7:8:13:6.17.18,9:8:13:6.17.18|",430.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@H](c2ccccc2)c2ccncc2)cc1F,439.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@@H](c2ccccc2)c2ccncc2)cc1F,443.0
Oc1cc(ccc1-c1cccc2cc(ccc12)S(=O)(=O)Nc1ncns1)C(F)(F)F,490.0
CC(C)(C)OC(=O)N1CCC(COc2cc(F)c(cc2Cl)C(=O)NS(C)(=O)=O)CC1,490.0
COc1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)cc1OC,533.0
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)cc3Cl)CC2)cc1F,2.5
Cc1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)c(Cl)c1,2.5
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)C2CC2)CN(C1)C(c1ccccc1)c1cc(Cl)cc(Cl)c1,2.5
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3cc(F)ccc3C(F)(F)F)C2)cc1F,2.6
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@H](c2ccccc2)c2cc(Cl)cc(Cl)c2)cc1F,2.6
Fc1cc(O[C@@H]2CCCN(Cc3cc(Cl)cc(Cl)c3)C2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,2.6
Fc1cc(O[C@@H]2CCCN(Cc3ccc(Cl)c(Cl)c3)C2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,2.6
Fc1cc(O[C@@H]2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,2.6
CC[C@H](N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(Cl)c1,2.7
CC(N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(Cl)c1,2.7
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(CC3(CCCC3)C(F)(F)F)C2)cc1F,2.7
C[C@@H](N1CCC(C)(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(Cl)c1,2.7
Fc1cc(CN2CCO[C@H](Cc3cc(Cl)cc(Cl)c3)C2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,2.7
C[C@@H](N1CCC[C@H](C1)Oc1cc(F)c(cc1C1CC1)C(=O)NS(C)(=O)=O)c1ccc(Cl)c(n1)C1CC1,2.7
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)[C@@](C)(COC)c2cc(Cl)cc(Cl)c2)cc1F,2.7
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)C2CC2)CCN(CC1)c1cc(c(Cl)cn1)C(F)(F)F,2.7
C[C@@H](N1CCN(Cc2cc(F)c(cc2C2CC2)C(N)=O)C[C@@H]1C)c1cc(Cl)cc(Cl)c1,2.7
C[C@@H](N1CCN(Cc2cc(F)c(cc2C2CC2)C(N)=O)C[C@@H]1C)c1cc(Cl)cc(Cl)c1,4.1
Fc1cc(O[C@@H]2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,2.7
C[C@H]1CC[C@H](CN1Cc1ccc(F)cc1Cl)Oc1cc(F)c(cc1C1CC1)C(=O)NS(C)(=O)=O,2.7
NC(=O)c1cc(C2CC2)c(CN2[C@H]3CC[C@@H]2C[C@@H](C3)Oc2cc(Cl)cc(OC(F)(F)F)c2)cc1F,2.8
CC1(C)CN(Cc2cc(F)c(cc2C2CC2)C(N)=O)CCC1Oc1cc(c(Cl)cn1)C(F)(F)F,2.8
CC1(C)CN(Cc2cc(F)c(cc2C2CC2)C(N)=O)CCC1Oc1cc(c(Cl)cn1)C(F)(F)F,3.1
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CCN(CC1)C(c1ccccc1)c1ccccc1,2.9
C[C@@H](N1CCN(Cc2cc(F)c(cc2C2CC2)C(N)=O)C[C@H]1C)c1cc(Cl)cc(Cl)c1,2.9
C[C@@H](N1CCN(Cc2cc(F)c(cc2C2CC2)C(N)=O)C[C@H]1C)c1cc(Cl)cc(Cl)c1,4.8
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)cc3C(F)(F)F)CC2)cc1F,2.9
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)cc3C(F)(F)F)CC2)cc1F,2.9
Fc1cc(OCC2CCN(CC2)C(=O)c2ccccc2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,550.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccccc3F)CC2)cc1F,578.0
Fc1cc(OCC2CCC(F)(F)CC2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,630.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@H](c2ccccc2)c2cccnc2)cc1F,630.0
CC1(C)CCc2cc(OCc3cc(F)c(cc3Cl)C(=O)NS(=O)(=O)N3CCC3)ccc2O1,653.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCCCC2)cc1F,670.0
CC(O)(CS(N)(=O)=O)c1ccc(Cl)c(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,700.0
CC(O)(CS(N)(=O)=O)c1ccc(Cl)c(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,1100.0
CC(O)(CS(N)(=O)=O)c1ccc(Cl)c(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,3200.0
CC(O)(CS(N)(=O)=O)c1ccc(Cl)c(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,16000.0
"CS(=O)(=O)NC(=O)c1ccc(OCC23CC4CC(CC(C4)C2)C3)c(c1)C1CC1 |TLB:12:13:16:20.19.18,22:13:20:16.17.18,THB:21:13:16:20.19.18,21:19:16:13.22.14,22:17:20:13.21.14|",700.0
"CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC23CC4CC(C2)C(F)(F)C(C4)C3)cc1F |TLB:15:16:22:19.18.26,THB:17:16:22:19.18.26,17:18:22:16.27.21,27:16:19:22.25.26,27:25:19:16.17.21|",714.0
NC(=O)c1cc(C2CC2)c(CN2CCC(CC2)S(=O)c2cc(Cl)cc(Cl)c2)cc1F,720.0
"CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC2CC3C4CCC(C4)C3C2)cc1F |TLB:15:16:21:18.19,THB:23:22:21:18.19|",743.0
"CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC2CC3C4CCC(C4)C3C2)cc1F |TLB:15:16:21:18.19,THB:23:22:21:18.19|",743.0
CC(C)(C)OC(=O)N1CC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)C1,750.0
"CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(CC(C4)C2)C3)cc1F |TLB:25:16:23:19.20.21,THB:15:16:23:19.20.21,25:20:23:16.24.17,24:16:19:23.22.21,24:22:19:16.25.17|",772.0
C[C@@](O)(CS(N)(=O)=O)c1ccc(Cl)c(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,800.0
C[C@@](O)(CS(N)(=O)=O)c1ccc(Cl)c(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,4100.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OCC(F)(F)F)ccc3F)n2)n1,800.0
Fc1cc(O[C@@H]2CCN(Cc3ccccc3)C2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,921.0
Fc1cc(OCC2CCC(F)(F)CC2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,940.0
"Fc1cc(OCC23CC4(F)CC(F)(CC(F)(C4)C2)C3)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1 |TLB:5:6:13:10.8.16,THB:15:14:10:6.7.18,7:6:13:10.8.16,7:8:13:6.17.18,17:6:10:13.14.16,17:14:10:6.7.18|",950.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OCC(F)(F)F)ccc3F)n2)n1,1000.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OCC(F)(F)F)ccc3F)n2)n1,2500.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OCC(F)(F)F)ccc3F)n2)n1,3000.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@@H](c2ccccc2)c2ccc(cc2)S(C)(=O)=O)cc1F,1060.0
CC1(C)[C@@H]2C[C@H]1[C@@H](COc1cc(F)c(cc1Cl)C(=O)NS(C)(=O)=O)CC2 |r|,1070.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)C(=O)c2ccccc2C(F)(F)F)cc1F,1100.0
C[C@H](N1CC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)C1)c1ccccc1,1240.0
Fc1cc(OCC2CCN(CC2)S(=O)(=O)C2CCOCC2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,1259.0
CC1(CN(CCO1)c1cccc2cc(ccc12)S(=O)(=O)Nc1ncns1)c1ccccc1,1290.0
COC(=O)Nc1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,1300.0
CC[C@H]([C@H](N)c1ccccc1-c1noc2ccccc12)c1ccccn1,1300.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(Cc3cccc(F)c3)C2)cc1F,1300.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2ccn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,1300.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2ccn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,14000.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)S(=O)(=O)c2ccccc2)cc1F,1370.0
Fc1cc(OCC2CCN(CC2)S(=O)(=O)C2COC2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,1375.0
Cc1ccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)nc1,1400.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)[C@H]2[C@@H](O)Cc3ccccc23)cc1F,1400.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3ccnnc3)C2)cc1F,1489.0
N[C@@H](Cc1cccc(N)n1)c1ccccc1-c1noc2ccccc12,1600.0
COCCNc1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,1600.0
CCc1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,1600.0
C[Si](C)(C)CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)C(c2ccccc2)c2ccccc2)cc1F,1600.0
CN(C)CCC=C1c2ccccc2CCc2ccccc12,1600.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)c1F,1700.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)c1F,4200.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)c1F,5200.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)c1F,5600.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)c1F,8900.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)c1F,10000.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(C2)C(=O)c2cc(Cl)cc(Cl)c2)cc1F,1800.0
CC(C)N(C(C)C)C(=O)CN1CCC[C@H](C1)Oc1cc(F)c(cc1C1CC1)C(=O)NS(C)(=O)=O,1800.0
C[C@@H](N1CC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)C1)c1ccccc1,1860.0
"CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(CC(C4)C2)C3)cc1F |TLB:13:14:17:21.20.19,23:14:21:17.18.19,THB:23:18:21:14.22.15,22:14:17:21.20.19,22:20:17:14.23.15|",1900.0
"CS(=O)(=O)NC(=O)c1ccc(OCC23CC4CC(CC(C4)C2)C3)c(Br)c1 |TLB:22:13:20:16.17.18,THB:12:13:20:16.17.18,22:17:20:13.21.14,21:13:16:20.19.18,21:19:16:13.22.14|",1950.0
C[C@@H](N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(Cl)c1F,2.9
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CCN(Cc2cc(Cl)cc(Cl)c2)CC1,2.9
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)c2cc(Cl)cc(Cl)c2)cc1F,2.9
CC(C)(C)c1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)cc1,2.9
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1F,2.9
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3cc(cc(Cl)c3F)C(F)(F)F)C2)cc1F,2.9
Fc1cc(OCC2CCN(CC2)c2cc(c(Cl)cn2)C(F)(F)F)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,2.9
C[C@H]1CC[C@H](CN1Cc1ccc(F)cc1Cl)Oc1cc(F)c(cc1C1CC1)C(=O)NS(=O)(=O)C1CC1,2.9
COCC(N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(Cl)c1,2.9
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)C(c2ccccc2)c2ccc(cc2)C(F)(F)F)cc1F,3.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)C(c2ccc(F)c(Cl)c2)C(F)(F)F)cc1F,3.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3cc(Cl)cc(Cl)c3F)CC2)cc1F,3.0
Fc1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)N2CCC2)c(Cl)c1,3.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3cc(F)c(Cl)cc3Cl)CC2)cc1F,3.0
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)N2CCC2)CN(C1)C(c1ccccc1)c1ccccc1,3.1
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3ccc(cc3)-c3ccccc3)C2)cc1F,3.1
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)C2CC2)CN(C1)c1ncc(cc1Cl)C(F)(F)F,3.1
C[C@@H](N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1ccc(Cl)c(Cl)c1,3.1
Fc1cc(OCC2CCN(CC2)C(c2cccc(Cl)c2)c2cccc(Cl)c2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,3.1
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3ccccc3-c3ccccc3)C2)cc1F,3.1
Fc1cc(CN2[C@H]3CC[C@@H]2CC(C3)Oc2cc(Cl)cc(Cl)c2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,3.1
Fc1cc(O[C@@H]2CCCN(Cc3ccccc3Cl)C2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,3.2
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)c2cc(c(Cl)cn2)C(F)(F)F)cc1F,3.2
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)S(=O)(=O)C2COC2)cc1F,2063.0
N[C@@H](Cc1ccc(cn1)C#N)c1ccccc1-c1noc2ccccc12,2200.0
COc1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,2200.0
CC(C)(C)N1CCC[C@H](C1)Oc1cc(F)c(cc1C1CC1)C(N)=O,2278.0
CC(C)(C)N1CCC[C@H](C1)Oc1cc(F)c(cc1C1CC1)C(N)=O,7122.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)S(=O)(=O)C2CCOCC2)cc1F,2449.0
COc1cc(ccc1-c1ccnc2cc(c(C)cc12)S(=O)(=O)Nc1nccs1)C(F)(F)F,2500.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)C(c2ccccc2)c2ccccc2)cc1F,2540.0
"CS(=O)(=O)NC(=O)c1cnc(OCC23CC4CC(CC(C4)C2)C3)c(c1)C1CC1 |TLB:22:13:20:16.17.18,THB:12:13:20:16.17.18,22:17:20:13.21.14,21:13:16:20.19.18,21:19:16:13.22.14|",2580.0
Cc1nc(CN2CCC(COc3cc(F)c(cc3C3CC3)C(=O)NS(=O)(=O)C3CC3)CC2)cs1,2670.0
N[C@@H](Cc1cc(Br)ccn1)c1ccccc1-c1noc2ccccc12,2700.0
COc1cc(ccc1-c1ccnc2cc(c(F)cc12)S(=O)(=O)Nc1nccs1)C(F)(F)F,2790.0
N[C@@H](Cc1cccc(CCO)n1)c1ccccc1-c1noc2ccccc12,2800.0
Fc1cc(OCC2CC3CCC(C2)N3Cc2ccccc2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,2818.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1F,3.2
Cc1cc(F)ccc1CN1CCC[C@H](C1)Oc1cc(F)c(cc1C1CC1)C(=O)NS(C)(=O)=O,3.2
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2(C)CN(C2)c2ncc(cc2Cl)C(F)(F)F)cc1F,3.3
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)[C@@H](C)c2ccc(Cl)cc2Cl)cc1F,3.3
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC3(CCCC3)C(F)(F)F)CC2)cc1F,3.3
C[C@@H](N1CCC(C)(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(c1)C(F)(F)F,3.3
COc1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)c(Cl)c1,3.3
C[C@@H](N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1ccc(Cl)cc1Cl,3.4
Fc1cc(OCC2CCN(Cc3cc(cc(Cl)c3Cl)C(F)(F)F)CC2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,3.4
Fc1cc(O[C@@H]2CCCN(C2)C(c2ccccc2)c2ccccc2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,3.4
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(O[C@@H]2CCCN(Cc3cccc(c3)-c3ccccc3)C2)cc1F,3.4
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(C2)[C@@H](c2ccccc2)c2ccc(OC(F)(F)F)cc2)cc1F,3.4
NC(=O)c1cc(C2CC2)c(CN2[C@H]3CC[C@@H]2C[C@H](C3)Oc2cc(Cl)cc(Cl)c2)cc1F,3.4
Fc1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)C2CC2)c(F)c1,3.5
Fc1ccc(CN2CCC[C@H](C2)Oc2cc(F)c(cc2C2CC2)C(=O)NS(=O)(=O)C2CC2)c(Cl)c1,3.5
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CCN(Cc2ccc(F)cc2C(F)(F)F)CC1,3.5
CC1(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CCN(Cc2cc(Cl)cc(c2)C(F)(F)F)CC1,3.5
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2(C)CN(C2)[C@@H](C)c2cc(Cl)cc(Cl)c2)cc1F,3.5
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)[C@@H](COC)c2ccc(Cl)cc2Cl)cc1F,3.5
CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2(C)CN(C2)[C@H](C)c2cc(Cl)cc(Cl)c2)cc1F,3.5
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Br)cc3C(F)(F)F)CC2)cc1F,3.5
COC[C@@H](N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1cc(Cl)cc(Cl)c1,3.6
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,3100.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,19000.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,22000.0
CN(C)C(=O)CCc1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,3200.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)C(=O)c2ccccc2)cc1F,3200.0
COc1ccnc(C[C@H](N)c2ccccc2-c2noc3ccccc23)c1,3200.0
N[C@@H](Cc1cccc(n1)N1CCCC1)c1ccccc1-c1noc2ccccc12,3300.0
N[C@@H](Cc1cccc(n1)-c1cn[nH]c1)c1ccccc1-c1noc2ccccc12,3400.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2cn(Cc3cc(OC(F)(F)F)ccc3F)nn2)n1,3400.0
C[C@@](O)(CS(N)(=O)=O)c1cccc(-c2cn(Cc3cc(OC(F)(F)F)ccc3F)nn2)n1,8600.0
"CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC23CC4(F)CC(F)(CC(F)(C4)C2)C3)cc1F |TLB:28:16:26:23.21.20,THB:28:21:26:16.17.27,15:16:26:23.21.20,17:16:23:26.18.20,17:18:23:16.28.27,19:18:23:16.28.27|",3500.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(Cc3ccccc3)C2)cc1F,3600.0
N[C@@H](Cc1cccc(Br)n1)c1ccccc1-c1noc2ccccc12,3700.0
"CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(C2)C(F)(F)C(C4)C3)cc1F |TLB:15:16:22:19.18.26,THB:17:16:22:19.18.26,17:18:22:16.27.21,27:16:19:22.25.26,27:25:19:16.17.21|",3760.0
CC(C)([C@H](N)c1ccccc1-c1noc2ccccc12)c1ccccn1,3800.0
Cc1ccc(F)c(Cn2nnc(-c3cccc([C@@](C)(O)CS(N)(=O)=O)n3)n2)c1Cl,3800.0
N[C@@H](Cc1cccc(n1)C(F)(F)F)c1ccccc1-c1noc2ccccc12,3800.0
CS(=O)(=O)c1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,3900.0
CCC(O)(CS(N)(=O)=O)c1cccc(-c2ccn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1,4000.0
N[C@@H]1CCC=C([C@H]1CNc1cc(F)c(cc1Cl)S(=O)(=O)Nc1cscn1)c1ccc(F)cc1,4020.0
FC(F)(F)c1ccc(-c2cccc3CN(CCc23)S(=O)(=O)Nc2ncns2)c(c1)-c1cccnc1,4080.0
Fc1cc(O[C@H]2CCCN(Cc3ccccc3)C2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,4117.0
CC(O)(c1cccc(-c2nnn(Cc3cc(OC(F)(F)F)ccc3F)n2)n1)C(C)(C)S(N)(=O)=O,4200.0
Fc1cc(O[C@H]2CCN(Cc3ccccc3)C2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,4584.0
CC(C(N)c1ccccc1-c1noc2ccccc12)c1ccccn1,4600.0
CC(C(N)c1ccccc1-c1noc2ccccc12)c1ccccn1,5700.0
COc1cc(c(Cl)cc1-c1ncnc2cc(ccc12)S(=O)(=O)Nc1ncns1)-c1cccc(F)c1,4750.0
C[C@](O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cccc(OC(F)(F)F)c3F)n2)n1,4800.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(C(F)(F)F)ccc3F)n2)n1,5000.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(C(F)(F)F)ccc3F)n2)n1,7900.0
CC(O)(CS(N)(=O)=O)c1cccc(-c2nnn(Cc3cc(C(F)(F)F)ccc3F)n2)n1,14000.0
